week5_electrochemical_rank,material_id,formula,original_rank,original_overall_score,original_screening_status,mp_electrode_record_count,database_match_type,electrochemical_rating,electrochemical_score,electrochemical_score_raw,electrochemical_data_completeness,battery_type_formula,battery_formula_formula,electrode_material_ids,framework_formula,framework_formula_formula,formula_charge_formula,formula_discharge_formula,charged_material_id_formula,discharged_material_id_formula,average_voltage_V_formula,capacity_grav_mAh_g_formula,capacity_vol_mAh_cc_formula,energy_grav_Wh_kg_formula,energy_vol_Wh_L_formula,li_fraction_charge_formula,li_fraction_discharge_formula,li_fraction_change,num_voltage_steps_formula,max_voltage_step_V_formula,max_volume_change_percent_formula,stability_charge_eV_atom_formula,stability_discharge_eV_atom_formula,voltage_score,capacity_score,energy_score,volume_change_score,stability_score,voltage_steps_score,normalized_formula,reference_chemistry,benchmark_category,score_minus_reference_median,battery_id_queried,exact_record_found,exact_record_count,validation_error,previous_database_match_type,previous_electrochemical_score,evidence_class,exact_electrochemical_score,score_delta_vs_formula_search,exact_data_completeness,battery_type_exact,battery_formula_exact,framework_exact,framework_formula_exact,formula_charge_exact,formula_discharge_exact,charged_material_id_exact,discharged_material_id_exact,average_voltage_V_exact,capacity_grav_mAh_g_exact,capacity_vol_mAh_cc_exact,energy_grav_Wh_kg_exact,energy_vol_Wh_L_exact,li_fraction_charge_exact,li_fraction_discharge_exact,num_voltage_steps_exact,max_voltage_step_V_exact,max_volume_change_percent_exact,stability_charge_eV_atom_exact,stability_discharge_eV_atom_exact,original_pipeline_percentile,final_electrochemical_score,electrochemical_score_source,evidence_strength_score,final_selection_score,final_benchmark_category,discovery_priority_score,selection_tier,recommended_action,final_selection_rank,discovery_review_rank
42,mp-1176640,LiMnCrO4,123,,PROMISING,2,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,87.83969600862125,87.83969600862125,1.0,insertion,Li0.5-2MnCrO4,mp-aaabslas;mp-aaacoypk;mp-aaabrbqy;mp-aaabqznn,"{'Mn': 1.0, 'Cr': 1.0, 'O': 4.0}",MnCrO4,LiMn2Cr2O8,Li2MnCrO4,mp-aaabslas,mp-aaabqznn,3.497715996666665,217.52831055961684,889.2884794014842,760.852251572246,3110.4785400539454,0.076923076923076,0.25,0.173076923076924,2.0,2.727386769999995,0.048076948049716,0.137547542067315,0.037367285916661,99.84011976666656,100.0,100.0,100.0,41.85836027643975,90.0,LiMnCrO4,,BELOW_REFERENCE_MEDIAN,-7.666261619034515,mp-1176640_Li,True,1,,FORMULA_FAMILY_MATCH,87.83969600862125,EXACT_ELECTRODE_MATCH,87.83969600862125,0.0,1.0,insertion,Li0.5-2MnCrO4,"{'Mn': 1.0, 'Cr': 1.0, 'O': 4.0}",MnCrO4,LiMn2Cr2O8,Li2MnCrO4,mp-aaabslas,mp-aaabqznn,3.497715996666665,217.52831055961684,889.2884794014842,760.852251572246,3110.4785400539454,0.076923076923076,0.25,2.0,2.727386769999995,0.048076948049716,0.137547542067315,0.037367285916661,38.76404494382022,87.83969600862125,EXACT_STRUCTURE,100.0,79.84861139436785,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,35,
55,mp-18793,LiCrO2,98,,PROMISING,7,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,84.10292499166772,84.10292499166772,1.0,insertion,Li0-1CrO2,mp-aaadbsgj;mp-aaabsbam;mp-aaabrzkn;mp-aaachmqy;mp-aaabraww,"{'Cr': 1.0, 'O': 2.0}",CrO2,CrO2,LiCrO2,mp-aaadbsgj,mp-aaabraww,4.059322523333336,294.72937690575327,1211.8065127313596,1196.4015979615244,4919.113471052434,0.0,0.25,0.25,2.0,1.222512299999998,0.002416179295348,0.191386785833318,0.001555665624999,100.0,100.0,100.0,100.0,23.0146249583387,90.0,LiCrO2,,BELOW_REFERENCE_MEDIAN,-11.40303263598804,mp-18793_Li,True,1,,FORMULA_FAMILY_MATCH,84.10292499166772,EXACT_ELECTRODE_MATCH,83.83075788333448,-0.2721671083332353,1.0,insertion,Li0-1CrO2,"{'Cr': 1.0, 'O': 2.0}",CrO2,CrO2,LiCrO2,mp-aaaborph,mp-aaaabbuv,4.045066633333332,294.72937690575327,1208.6884220905908,1192.199968384586,4889.225206294964,0.0,0.25,3.0,0.312263590000007,0.063528921598051,0.18456060166665,0.0,50.0,83.83075788333448,EXACT_STRUCTURE,100.0,79.48999262416741,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,36,
64,mp-753560,LiVPHO5,83,,PROMISING,1,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,81.67333027049708,81.67333027049708,1.0,insertion,Li0-2VPHO5,mp-aaackqzt;mp-aaabqwtc;mp-aaacuoyl;mp-aaabsgfr,"{'V': 1.0, 'P': 1.0, 'H': 1.0, 'O': 5.0}",VPHO5,VPHO5,Li2VPHO5,mp-aaackqzt,mp-aaacuoyl,2.479366997083336,303.18039981610514,881.8527509971066,751.6954774665819,2186.4366071093755,0.0,0.2,0.2,2.0,2.018696022499995,0.140613970655854,0.0,0.06384671421808,34.17467988333344,100.0,100.0,100.0,76.69197146915201,90.0,LiVPHO5,,BELOW_REFERENCE_MEDIAN,-13.832627357158684,mp-753560_Li,True,1,,FORMULA_FAMILY_MATCH,81.67333027049708,EXACT_ELECTRODE_MATCH,81.67333027049708,0.0,1.0,insertion,Li0-2VPHO5,"{'V': 1.0, 'P': 1.0, 'H': 1.0, 'O': 5.0}",VPHO5,VPHO5,Li2VPHO5,mp-aaackqzt,mp-aaacuoyl,2.479366997083336,303.18039981610514,881.8527509971066,751.6954774665819,2186.4366071093755,0.0,0.2,2.0,2.018696022499995,0.140613970655854,0.0,0.06384671421808,56.17977528089888,81.67333027049708,EXACT_STRUCTURE,100.0,79.32361973200287,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,37,
7,mp-19340,LiVO2,82,,PROMISING,12,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,97.0618181200008,97.0618181200008,1.0,insertion,Li0-1VO2F,mp-aaabqvyc;mp-aaabqvje,"{'V': 1.0, 'O': 2.0, 'F': 1.0}",VO2F,VO2F,LiVO2F,mp-aaabqvyc,mp-aaabqvje,3.682245778333336,246.15681672214453,740.0753518144937,906.4098991830896,2725.139339867478,0.0,0.2,0.2,1.0,0.0,0.002766866225131,0.005366479791664,0.049484848999993,100.0,100.0,100.0,100.0,85.3090906000042,100.0,LiVO2,,ABOVE_REFERENCE_MEDIAN,1.5558604923450332,mp-19340_Li,True,1,,FORMULA_FAMILY_MATCH,97.0618181200008,EXACT_ELECTRODE_MATCH,80.21512544333336,-16.84669267666743,1.0,insertion,Li0-1VO2,"{'V': 1.0, 'O': 2.0}",VO2,VO2,LiVO2,mp-aaaborpw,mp-aaaabcpw,2.948688788333332,298.1875111437406,1176.4889388450251,879.2621709305685,3469.099743570505,0.0,0.25,2.0,0.113489392499997,0.027620072541691,0.138130571666666,0.0,56.74157303370786,80.21512544333336,EXACT_STRUCTURE,100.0,78.48814614490826,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,39,
45,mp-775158,Li8Mn13Cr3O32,140,,PROMISING,1,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,87.27084620312701,87.27084620312701,1.0,insertion,Li0-8Mn13Cr3O32,mp-aaabsdth;mp-aaabscru,"{'Mn': 13.0, 'Cr': 3.0, 'O': 32.0}",Mn13Cr3O32,Mn13Cr3O32,Li8Mn13Cr3O32,mp-aaabsdth,mp-aaabscru,4.2334136645833365,149.13618225656714,603.3029963437774,631.3551518487421,2554.0311486058176,0.0,0.142857142857142,0.142857142857142,1.0,0.0,0.042027081069449,0.074388756822902,0.045723094107144,100.0,74.56809112828357,91.41939398109275,100.0,70.3667459062588,100.0,Li8Mn13Cr3O32,,BELOW_REFERENCE_MEDIAN,-8.235111424528753,mp-775158_Li,True,1,,FORMULA_FAMILY_MATCH,87.27084620312701,EXACT_ELECTRODE_MATCH,87.27084620312701,0.0,1.0,insertion,Li0-8Mn13Cr3O32,"{'Mn': 13.0, 'Cr': 3.0, 'O': 32.0}",Mn13Cr3O32,Mn13Cr3O32,Li8Mn13Cr3O32,mp-aaabsdth,mp-aaabscru,4.2334136645833365,149.13618225656714,603.3029963437774,631.3551518487421,2554.0311486058176,0.0,0.142857142857142,1.0,0.0,0.042027081069449,0.074388756822902,0.045723094107144,33.14606741573034,87.27084620312701,EXACT_STRUCTURE,100.0,78.35526351517862,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,40,
46,mp-762019,LiV(CO3)2,137,,PROMISING,6,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,86.73716706531967,86.73716706531967,1.0,insertion,Li0-1V(CO3)2,mp-aaabqvfx;mp-aaabrjgl,"{'V': 1.0, 'C': 2.0, 'O': 6.0}",V(CO3)2,V(CO3)2,LiV(CO3)2,mp-aaabqvfx,mp-aaabrjgl,4.034132813333334,150.65450224290737,458.3070108810422,607.7602709745129,1848.8713511759288,0.0,0.1,0.1,1.0,0.0,0.180048486453278,0.075185749444449,0.0,100.0,75.32725112145368,88.47003387181411,100.0,69.8885503333306,100.0,LiV(CO3)2,,BELOW_REFERENCE_MEDIAN,-8.768790562336093,mp-762019_Li,True,1,,FORMULA_FAMILY_MATCH,86.73716706531967,EXACT_ELECTRODE_MATCH,86.73716706531967,0.0,1.0,insertion,Li0-1V(CO3)2,"{'V': 1.0, 'C': 2.0, 'O': 6.0}",V(CO3)2,V(CO3)2,LiV(CO3)2,mp-aaabqvfx,mp-aaabrjgl,4.034132813333334,150.65450224290737,458.3070108810422,607.7602709745129,1848.8713511759292,0.0,0.1,1.0,0.0,0.180048486453278,0.075185749444449,0.0,33.70786516853933,86.73716706531967,EXACT_STRUCTURE,100.0,78.12073162616565,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,42,
36,mp-19511,Li5FeO4,163,,PROMISING,3,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,89.32517686999975,89.32517686999975,1.0,insertion,Li3.75-5FeO4,mp-aaabrqjl;mp-aaabwjss;mp-aaaabcwl,"{'Fe': 1.0, 'O': 4.0}",FeO4,Li15(FeO4)4,Li5FeO4,mp-aaabrqjl,mp-aaaabcwl,3.743562981333336,216.77367640587667,555.1444100363923,811.5059103205716,2078.218062706373,0.428571428571428,0.5,0.071428571428572,2.0,0.199012803999994,0.007486662302005,0.116783187571432,0.0,100.0,100.0,100.0,100.0,49.125884349998806,90.0,Li5FeO4,,BELOW_REFERENCE_MEDIAN,-6.180780757656009,mp-19511_Li,True,1,,FORMULA_FAMILY_MATCH,89.32517686999975,EXACT_ELECTRODE_MATCH,89.32517686999975,0.0,1.0,insertion,Li3.75-5FeO4,"{'Fe': 1.0, 'O': 4.0}",FeO4,Li15(FeO4)4,Li5FeO4,mp-aaabrqjl,mp-aaaabcwl,3.743562981333336,216.77367640587667,555.1444100363923,811.5059103205716,2078.218062706373,0.428571428571428,0.5,2.0,0.199012803999994,0.007486662302005,0.116783187571432,0.0,24.157303370786522,89.32517686999975,EXACT_STRUCTURE,100.0,77.89282563965715,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,43,
44,mp-20052,LiMnAsO4,152,,PROMISING,1,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,87.66023173148541,87.66023173148541,1.0,insertion,Li0-1MnAsO4,mp-aaabdbol;mp-aaaabdrg,"{'Mn': 1.0, 'As': 1.0, 'O': 4.0}",MnAsO4,MnAsO4,LiMnAsO4,mp-aaabdbol,mp-aaaabdrg,3.76744912833333,133.4746782541047,522.240590807198,502.8590602429984,1967.5148586168607,0.0,0.142857142857142,0.142857142857142,1.0,0.0,0.062570318125929,0.031322605,0.0,100.0,66.73733912705235,75.35738253037479,100.0,96.206437,100.0,LiMnAsO4,,BELOW_REFERENCE_MEDIAN,-7.84572589617035,mp-20052_Li,True,1,,FORMULA_FAMILY_MATCH,87.66023173148541,EXACT_ELECTRODE_MATCH,87.66023173148541,0.0,1.0,insertion,Li0-1MnAsO4,"{'Mn': 1.0, 'As': 1.0, 'O': 4.0}",MnAsO4,MnAsO4,LiMnAsO4,mp-aaabdbol,mp-aaaabdrg,3.76744912833333,133.4746782541047,522.240590807198,502.8590602429984,1967.5148586168611,0.0,0.142857142857142,1.0,0.0,0.062570318125929,0.031322605,0.0,28.08988764044944,87.66023173148541,EXACT_STRUCTURE,100.0,77.59712815355542,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,45,
28,mp-1295192,LiMn(CO3)2,173,,PROMISING,4,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,91.33161970526037,91.33161970526037,1.0,insertion,Li0.5-2Mn(CO3)2,mp-aaabrlns;mp-aaabrlnh;mp-aaabqvpx;mp-aaabrpcn,"{'Mn': 1.0, 'C': 2.0, 'O': 6.0}",Mn(CO3)2,LiMn2(CO3)4,Li2Mn(CO3)2,mp-aaabrlns,mp-aaabrpcn,4.055691703333332,212.892821976685,500.2211639733941,863.4276517900615,2028.7428245586368,0.052631578947368,0.181818181818181,0.129186602870813,2.0,0.489204420000035,0.045566094111588,0.093069835789497,0.037816197272727,100.0,100.0,100.0,100.0,59.1580985263018,90.0,LiMn(CO3)2,,BELOW_REFERENCE_MEDIAN,-4.174337922395395,mp-1295192_Li,True,1,,FORMULA_FAMILY_MATCH,91.33161970526037,EXACT_ELECTRODE_MATCH,86.40090707740747,-4.930712627852898,1.0,insertion,Li0-1Mn(CO3)2,"{'Mn': 1.0, 'C': 2.0, 'O': 6.0}",Mn(CO3)2,Mn(CO3)2,LiMn(CO3)2,mp-aaabqxkm,mp-aaacvrzc,4.428726200833343,147.34439811401836,452.7264733060239,652.5479964735721,2005.001594141265,0.0,0.1,1.0,0.0,0.051396952532489,0.068469496944446,0.0,21.91011235955056,86.40090707740747,EXACT_STRUCTURE,100.0,75.54261207222497,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,52,
40,mp-774155,Li2FeO3,226,,PROMISING,4,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,88.81576581966647,88.81576581966647,1.0,insertion,Li1-2FeO3,mp-aaabrhmv;mp-aaabqvfd;mp-aaacpagf;mp-aaabqvkg;mp-aaacuqxy;mp-aaacwgqd;mp-aaacvena;mp-aaacukam;mp-aaabrhlx;mp-aaabsbff;mp-aaabynfg;mp-aaacwdsq,"{'Fe': 1.0, 'O': 3.0}",FeO3,LiFeO3,Li2FeO3,mp-aaabrhmv,mp-aaabsbff,4.099811615000005,227.66137704895715,826.1396845852344,933.36875791221,3387.017074474984,0.2,0.333333333333333,0.1333333333333329,1.0,0.0,0.02008006187993,0.131203345433336,0.0,100.0,100.0,100.0,100.0,44.0788290983324,100.0,Li2FeO3,,BELOW_REFERENCE_MEDIAN,-6.690191807989294,mp-774155_Li,True,1,,FORMULA_FAMILY_MATCH,88.81576581966647,EXACT_ELECTRODE_MATCH,88.81576581966647,0.0,1.0,insertion,Li1-2FeO3,"{'Fe': 1.0, 'O': 3.0}",FeO3,LiFeO3,Li2FeO3,mp-aaabrhmv,mp-aaabsbff,4.099811615000005,227.66137704895715,826.1396845852344,933.36875791221,3387.017074474984,0.2,0.333333333333333,1.0,0.0,0.02008006187993,0.131203345433336,0.0,14.04494382022472,88.81576581966647,EXACT_STRUCTURE,100.0,75.53923654682815,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,53,
56,mp-763186,Li2Mn3SbO8,145,,PROMISING,3,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,84.06908875729165,84.06908875729165,1.0,insertion,Li0-4Mn3SbO8,mp-aaabqxqa;mp-aaaewaco;mp-aaabqvpn;mp-aaabrbkz;mp-aaacwmuq;mp-aaabrzqc;mp-aaacvyfk,"{'Mn': 3.0, 'Sb': 1.0, 'O': 8.0}",Mn3SbO8,Mn3SbO8,Li4Mn3SbO8,mp-aaabqxqa,mp-aaacwmuq,3.094801727083333,242.36456106446408,1073.5067139076752,750.0702621660975,3322.290432237028,0.0,0.25,0.25,3.0,0.779577084999985,0.067797599118042,0.1001162203125,0.039910924999999,71.63612089583332,100.0,100.0,100.0,54.959322890625,75.0,Li2Mn3SbO8,,BELOW_REFERENCE_MEDIAN,-11.436868870364108,mp-763186_Li,True,1,,FORMULA_FAMILY_MATCH,84.06908875729165,EXACT_ELECTRODE_MATCH,83.24409312293619,-0.8249956343554601,1.0,insertion,Li0-2Mn3SbO8,"{'Mn': 3.0, 'Sb': 1.0, 'O': 8.0}",Mn3SbO8,Mn3SbO8,Li2Mn3SbO8,mp-aaabsbyk,mp-aaabrkzi,3.903640515833328,125.10863641194578,576.7628873481144,488.3791419783324,2251.4749750811134,0.0,0.142857142857142,1.0,0.0,0.096963423894957,0.0571670040625,0.0,32.02247191011236,83.24409312293619,EXACT_STRUCTURE,100.0,75.513154911931,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,54,
49,mp-1287701,Li2Mn3CoO8,176,,PROMISING,3,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,86.00812296874999,86.00812296874999,1.0,insertion,Li0-3Mn3CoO8,mp-aaabrztf;mp-aaabqyoe;mp-aaacpabp;mp-aaacpafu,"{'Mn': 3.0, 'Co': 1.0, 'O': 8.0}",Mn3CoO8,Mn3CoO8,Li3Mn3CoO8,mp-aaabrztf,mp-aaacpabp,3.767608755000001,215.8128891744002,940.4998036750236,813.0985306953152,3543.435294401801,0.0,0.2,0.2,2.0,2.62670729500001,0.143551763380659,0.164169671875,0.099003747818175,100.0,100.0,100.0,100.0,32.54061484375,90.0,Li2Mn3CoO8,,BELOW_REFERENCE_MEDIAN,-9.497834658905774,mp-1287701_Li,True,1,,FORMULA_FAMILY_MATCH,86.00812296874999,EXACT_ELECTRODE_MATCH,85.68325357180015,-0.3248693969498362,1.0,insertion,Li0-2Mn3CoO8,"{'Mn': 3.0, 'Co': 1.0, 'O': 8.0}",Mn3CoO8,Mn3CoO8,Li2Mn3CoO8,mp-aaabrbbm,mp-aaacvgwz,4.3857285333333325,146.60658104839894,622.1292525880498,642.976665678409,2728.49001449675,0.0,0.142857142857142,1.0,0.0,0.050173442754544,0.077215776458333,0.0,21.34831460674157,85.68325357180015,EXACT_STRUCTURE,100.0,74.96377774301841,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,57,
58,mp-756582,Li2CoGeO4,149,,PROMISING,2,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,82.64646910466723,82.64646910466723,1.0,insertion,Li1-2CoGeO4,mp-aaabrllr;mp-aaabqwge;mp-aaabrbfi,"{'Co': 1.0, 'Ge': 1.0, 'O': 4.0}",CoGeO4,LiCoGeO4,Li2CoGeO4,mp-aaabrllr,mp-aaabrbfi,3.840042648333328,127.95952971343203,490.0161556978901,491.3700513602547,1881.682936252242,0.142857142857142,0.25,0.107142857142858,1.0,0.0,0.014938665399243,0.065395297202374,0.0,100.0,63.97976485671602,73.48975898804457,100.0,75.7628216785756,100.0,Li2CoGeO4,,BELOW_REFERENCE_MEDIAN,-12.859488522988528,mp-756582_Li,True,1,,FORMULA_FAMILY_MATCH,82.64646910466723,EXACT_ELECTRODE_MATCH,82.64646910466722,-1.4210854715202004e-14,1.0,insertion,Li1-2CoGeO4,"{'Co': 1.0, 'Ge': 1.0, 'O': 4.0}",CoGeO4,LiCoGeO4,Li2CoGeO4,mp-aaabrllr,mp-aaabrbfi,3.840042648333328,127.95952971343203,490.0161556978901,491.3700513602547,1881.682936252242,0.142857142857142,0.25,1.0,0.0,0.014938665399243,0.065395297202374,0.0,29.7752808988764,82.64646910466722,EXACT_STRUCTURE,100.0,74.67526109780897,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,59,
50,mp-540965,Na2Li3FeO4,220,,PROMISING,1,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,85.62708219166676,85.62708219166676,1.0,insertion,Li0-3Na2FeO4,mp-aaabqyex;mp-aaabdbny;mp-aaabrssl;mp-aaaabllz;mp-aaabrstn;mp-aaabeugj,"{'Na': 2.0, 'Fe': 1.0, 'O': 4.0}",Na2FeO4,Na2FeO4,Na2Li3FeO4,mp-aaabqyex,mp-aaabeugj,3.364612883333331,430.787772220729,1191.7557862987892,1449.4340883963291,4009.79687236795,0.0,0.3,0.3,1.0,0.0,0.081571111055981,0.149678545357141,0.0,90.52290183333318,100.0,100.0,100.0,37.61250912500065,100.0,Na2Li3FeO4,,BELOW_REFERENCE_MEDIAN,-9.878875435989002,mp-540965_Li,True,1,,FORMULA_FAMILY_MATCH,85.62708219166676,EXACT_ELECTRODE_MATCH,85.62708219166676,0.0,1.0,insertion,Li0-3Na2FeO4,"{'Na': 2.0, 'Fe': 1.0, 'O': 4.0}",Na2FeO4,Na2FeO4,Na2Li3FeO4,mp-aaabqyex,mp-aaabeugj,3.364612883333331,430.787772220729,1191.7557862987892,1449.4340883963291,4009.79687236795,0.0,0.3,1.0,0.0,0.081571111055981,0.149678545357141,0.0,15.73033707865169,85.62708219166676,EXACT_STRUCTURE,100.0,73.80367084031373,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,61,
32,mp-761940,Li2MnCo3O8,292,,PROMISING,6,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,90.34173702041682,90.34173702041682,1.0,insertion,Li0-4MnCo3O8,mp-aaabsajy;mp-aaabrakj;mp-aaacvgra;mp-aaacwtzs;mp-aaabradq;mp-aaacwszm;mp-aaacweam;mp-aaacvtul;mp-aaabqzgr;mp-aaacwfct;mp-aaabqxoe;mp-aaacusbs;mp-aaabsbhr;mp-aaacuzqn;mp-aaacupeh;mp-aaacuwhi;mp-aaacvmwu;mp-aaabrdod;mp-aaabxaml;mp-aaacouty,"{'Mn': 1.0, 'Co': 3.0, 'O': 8.0}",MnCo3O8,MnCo3O8,Li4MnCo3O8,mp-aaabsajy,mp-aaabxaml,3.390423123333336,276.6627138122796,1202.4831748463264,938.003662273306,4076.926761418268,0.0,0.25,0.25,4.0,1.617984719999995,0.108876429275683,0.021501470208333,0.076034889218749,92.32961863333352,100.0,100.0,100.0,69.37906646875061,60.0,Li2MnCo3O8,,BELOW_REFERENCE_MEDIAN,-5.164220607238946,mp-761940_Li,True,1,,FORMULA_FAMILY_MATCH,90.34173702041682,EXACT_ELECTRODE_MATCH,85.98665194477458,-4.355085075642236,1.0,insertion,Li0-2MnCo3O8,"{'Mn': 1.0, 'Co': 3.0, 'O': 8.0}",MnCo3O8,MnCo3O8,Li2MnCo3O8,mp-aaabxkai,mp-aaabrjdk,4.518617037083335,143.47118472446016,665.1935225198949,648.2913396264761,3005.754783815875,0.0,0.142857142857142,1.0,0.0,0.028279096102732,0.056415645208333,0.0,5.0561797752809,85.98665194477458,EXACT_STRUCTURE,100.0,71.90255971915965,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,68,
26,mp-771112,Li2Mn3NiO8,177,,PROMISING,4,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,92.07604099999976,92.07604099999976,1.0,insertion,Li0-4Mn3NiO8,mp-aaacoymq;mp-aaabrcls;mp-aaabqwgj;mp-aaabrdhj;mp-aaabxddc;mp-aaabrgos,"{'Mn': 3.0, 'Ni': 1.0, 'O': 8.0}",Mn3NiO8,Mn3NiO8,Li4Mn3NiO8,mp-aaacoymq,mp-aaabrgos,3.603389043333334,282.66629969922235,1208.1350504901764,1018.5566472557545,4353.380603803266,0.0,0.25,0.25,3.0,0.883729339999995,0.094049921321074,0.080616325000002,0.026144067187495,100.0,100.0,100.0,100.0,66.6302049999988,75.0,Li2Mn3NiO8,,BELOW_REFERENCE_MEDIAN,-3.4299166276559987,mp-771112_Li,True,1,,FORMULA_FAMILY_MATCH,92.07604099999976,EXACT_ELECTRODE_MATCH,80.50556489582637,-11.570476104173396,1.0,insertion,Li0-2Mn3NiO8,"{'Mn': 3.0, 'Ni': 1.0, 'O': 8.0}",Mn3NiO8,Mn3NiO8,Li2Mn3NiO8,mp-aaabsdqw,mp-aaabrwse,4.714856519583333,146.70279613823433,626.3280042085374,691.6826348134588,2953.04667404024,0.0,0.142857142857142,1.0,0.0,0.053192011356005,0.087658968958335,0.0,20.78651685393258,80.50556489582637,EXACT_STRUCTURE,100.0,71.48592055307365,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,69,
52,mp-756366,LiMnNiO4,282,,PROMISING,1,FORMULA_FAMILY_MATCH,HIGH_PRIORITY,84.62473389941385,84.62473389941385,1.0,insertion,Li1-2MnNiO4,mp-aaabraxa;mp-aaabrlvc;mp-aaabqwkx,"{'Mn': 1.0, 'Ni': 1.0, 'O': 4.0}",MnNiO4,LiMnNiO4,Li2MnNiO4,mp-aaabraxa,mp-aaabqwkx,3.324719718333331,139.9474434770271,620.2105645374892,465.2860248584113,2062.0262934364373,0.142857142857142,0.25,0.107142857142858,1.0,0.0,0.026347491048887,0.0,0.030842478124999,87.73038028333318,69.97372173851355,68.92505435022197,100.0,96.4945131250006,100.0,LiMnNiO4,,BELOW_REFERENCE_MEDIAN,-10.881223728241906,mp-756366_Li,True,1,,FORMULA_FAMILY_MATCH,84.62473389941385,EXACT_ELECTRODE_MATCH,84.62473389941385,0.0,1.0,insertion,Li1-2MnNiO4,"{'Mn': 1.0, 'Ni': 1.0, 'O': 4.0}",MnNiO4,LiMnNiO4,Li2MnNiO4,mp-aaabraxa,mp-aaabqwkx,3.324719718333331,139.9474434770271,620.2105645374892,465.2860248584113,2062.0262934364373,0.142857142857142,0.25,1.0,0.0,0.026347491048887,0.0,0.030842478124999,5.61797752808989,84.62473389941385,EXACT_STRUCTURE,100.0,71.12967254023698,BELOW_REFERENCE_RANGE,,TIER_3_EXACT_PROMISING,SECONDARY_EXACT_CANDIDATE,71,
